Office Name,Address,State,City,Date,Expense Type,Amount
Dream Homes Albany,175 Cheryl Cove Apt. 694,NY,Albany,2023-12-29,rent,20846
Dream Homes Albany,175 Cheryl Cove Apt. 694,NY,Albany,2023-12-29,water,234
Dream Homes Albany,175 Cheryl Cove Apt. 694,NY,Albany,2023-12-29,electric,489
Dream Homes Albany,175 Cheryl Cove Apt. 694,NY,Albany,2023-12-29,internet,134
Dream Homes Albany,175 Cheryl Cove Apt. 694,NY,Albany,2024-01-28,rent,20846
Dream Homes Albany,175 Cheryl Cove Apt. 694,NY,Albany,2024-01-28,water,178
Dream Homes Albany,175 Cheryl Cove Apt. 694,NY,Albany,2024-01-28,electric,269
Dream Homes Albany,175 Cheryl Cove Apt. 694,NY,Albany,2024-01-28,internet,198
Dream Homes Albany,175 Cheryl Cove Apt. 694,NY,Albany,2024-02-27,rent,20846
Dream Homes Albany,175 Cheryl Cove Apt. 694,NY,Albany,2024-02-27,water,279
Dream Homes Albany,175 Cheryl Cove Apt. 694,NY,Albany,2024-02-27,electric,577
Dream Homes Albany,175 Cheryl Cove Apt. 694,NY,Albany,2024-02-27,internet,101
Dream Homes Albany,175 Cheryl Cove Apt. 694,NY,Albany,2024-03-28,rent,20846
Dream Homes Albany,175 Cheryl Cove Apt. 694,NY,Albany,2024-03-28,water,219
Dream Homes Albany,175 Cheryl Cove Apt. 694,NY,Albany,2024-03-28,electric,437
Dream Homes Albany,175 Cheryl Cove Apt. 694,NY,Albany,2024-03-28,internet,111
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2021-12-05,rent,12363
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2021-12-05,water,119
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2021-12-05,electric,322
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2021-12-05,internet,171
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-01-04,rent,12363
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-01-04,water,262
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-01-04,electric,540
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-01-04,internet,142
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-02-03,rent,12363
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-02-03,water,141
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-02-03,electric,479
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-02-03,internet,143
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-03-05,rent,12363
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-03-05,water,148
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-03-05,electric,485
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-03-05,internet,117
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-04-04,rent,12363
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-04-04,water,140
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-04-04,electric,552
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-04-04,internet,130
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-05-04,rent,12363
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-05-04,water,115
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-05-04,electric,523
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-05-04,internet,182
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-06-03,rent,12363
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-06-03,water,156
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-06-03,electric,364
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-06-03,internet,142
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-07-03,rent,12363
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-07-03,water,250
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-07-03,electric,213
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-07-03,internet,146
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-08-02,rent,12363
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-08-02,water,171
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-08-02,electric,324
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-08-02,internet,179
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-09-01,rent,12363
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-09-01,water,235
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-09-01,electric,356
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-09-01,internet,161
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-10-01,rent,12363
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-10-01,water,211
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-10-01,electric,325
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-10-01,internet,161
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-10-31,rent,12363
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-10-31,water,261
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-10-31,electric,487
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-10-31,internet,112
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-11-30,rent,12363
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-11-30,water,262
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-11-30,electric,262
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-11-30,internet,171
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-12-30,rent,13599
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-12-30,water,239
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-12-30,electric,452
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2022-12-30,internet,119
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-01-29,rent,13599
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-01-29,water,288
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-01-29,electric,264
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-01-29,internet,194
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-02-28,rent,13599
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-02-28,water,101
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-02-28,electric,255
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-02-28,internet,129
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-03-30,rent,13599
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-03-30,water,285
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-03-30,electric,497
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-03-30,internet,103
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-04-29,rent,13599
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-04-29,water,141
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-04-29,electric,446
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-04-29,internet,195
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-05-29,rent,13599
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-05-29,water,197
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-05-29,electric,343
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-05-29,internet,131
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-06-28,rent,13599
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-06-28,water,106
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-06-28,electric,576
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-06-28,internet,156
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-07-28,rent,13599
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-07-28,water,197
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-07-28,electric,441
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-07-28,internet,129
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-08-27,rent,13599
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-08-27,water,101
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-08-27,electric,476
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-08-27,internet,143
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-09-26,rent,13599
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-09-26,water,230
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-09-26,electric,432
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-09-26,internet,134
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-10-26,rent,13599
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-10-26,water,162
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-10-26,electric,534
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-10-26,internet,110
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-11-25,rent,13599
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-11-25,water,160
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-11-25,electric,204
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-11-25,internet,131
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-12-25,rent,14959
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-12-25,water,112
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-12-25,electric,318
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2023-12-25,internet,185
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2024-01-24,rent,14959
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2024-01-24,water,264
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2024-01-24,electric,443
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2024-01-24,internet,113
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2024-02-23,rent,14959
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2024-02-23,water,169
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2024-02-23,electric,415
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2024-02-23,internet,125
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2024-03-24,rent,14959
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2024-03-24,water,113
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2024-03-24,electric,296
Dream Homes Jersey City,1783 Laura Lakes,NJ,Jersey City,2024-03-24,internet,104
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2020-08-06,rent,12089
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2020-08-06,water,171
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2020-08-06,electric,308
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2020-08-06,internet,187
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2020-09-05,rent,12089
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2020-09-05,water,157
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2020-09-05,electric,529
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2020-09-05,internet,148
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2020-10-05,rent,12089
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2020-10-05,water,137
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2020-10-05,electric,489
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2020-10-05,internet,126
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2020-11-04,rent,12089
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2020-11-04,water,174
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2020-11-04,electric,455
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2020-11-04,internet,171
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2020-12-04,rent,12089
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2020-12-04,water,127
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2020-12-04,electric,201
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2020-12-04,internet,199
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-01-03,rent,12089
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-01-03,water,180
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-01-03,electric,586
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-01-03,internet,177
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-02-02,rent,12089
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-02-02,water,192
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-02-02,electric,462
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-02-02,internet,108
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-03-04,rent,12089
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-03-04,water,176
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-03-04,electric,314
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-03-04,internet,112
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-04-03,rent,12089
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-04-03,water,219
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-04-03,electric,436
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-04-03,internet,124
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-05-03,rent,12089
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-05-03,water,112
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-05-03,electric,282
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-05-03,internet,152
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-06-02,rent,12089
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-06-02,water,156
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-06-02,electric,343
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-06-02,internet,143
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-07-02,rent,12089
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-07-02,water,136
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-07-02,electric,499
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-07-02,internet,184
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-08-01,rent,12089
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-08-01,water,180
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-08-01,electric,437
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-08-01,internet,109
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-08-31,rent,13298
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-08-31,water,279
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-08-31,electric,315
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-08-31,internet,191
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-09-30,rent,13298
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-09-30,water,289
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-09-30,electric,520
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-09-30,internet,188
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-10-30,rent,13298
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-10-30,water,198
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-10-30,electric,247
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-10-30,internet,179
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-11-29,rent,13298
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-11-29,water,163
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-11-29,electric,402
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-11-29,internet,101
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-12-29,rent,13298
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-12-29,water,216
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-12-29,electric,262
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2021-12-29,internet,145
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-01-28,rent,13298
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-01-28,water,264
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-01-28,electric,335
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-01-28,internet,109
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-02-27,rent,13298
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-02-27,water,212
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-02-27,electric,561
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-02-27,internet,168
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-03-29,rent,13298
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-03-29,water,295
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-03-29,electric,271
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-03-29,internet,107
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-04-28,rent,13298
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-04-28,water,237
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-04-28,electric,276
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-04-28,internet,101
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-05-28,rent,13298
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-05-28,water,218
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-05-28,electric,280
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-05-28,internet,155
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-06-27,rent,13298
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-06-27,water,119
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-06-27,electric,356
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-06-27,internet,111
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-07-27,rent,13298
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-07-27,water,283
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-07-27,electric,201
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-07-27,internet,148
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-08-26,rent,14628
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-08-26,water,183
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-08-26,electric,351
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-08-26,internet,174
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-09-25,rent,14628
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-09-25,water,248
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-09-25,electric,454
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-09-25,internet,157
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-10-25,rent,14628
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-10-25,water,177
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-10-25,electric,355
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-10-25,internet,156
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-11-24,rent,14628
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-11-24,water,140
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-11-24,electric,592
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-11-24,internet,139
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-12-24,rent,14628
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-12-24,water,129
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-12-24,electric,319
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2022-12-24,internet,124
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2023-01-23,rent,14628
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2023-01-23,water,116
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2023-01-23,electric,495
Dream Homes Syracuse,207 Morgan Courts Suite 131,NY,Syracuse,2023-01-23,internet,150
